PeakID,Timepoint,Amplitude,Position (px),Sigma (px)
1229,398,5.787254547329692,160.70720017521458,3.738039455675834
1233,399,5.481171019666564,160.57648063701845,3.851247731325981
1236,400,5.374911662955361,160.64634512486458,3.9130832912225393
1239,401,5.459669110158165,160.86351379871977,3.868217828208407
1242,402,5.603529967917392,161.1222804222362,3.7957393916186
1244,403,5.859781855253514,161.4938294189532,3.7465287855534632
1247,404,6.06221068610495,161.88451023242177,3.658692447872469
1250,405,6.124597572968333,162.23126504658353,3.563430104354682
1254,406,6.295418504834868,162.60070850111657,3.500379379998544
1257,407,6.573848891874238,162.90367292295727,3.4753055749082002
1259,408,6.857099027338043,163.1118864951315,3.478148970897166
1262,409,6.880791465975026,163.25362555114071,3.5301085283302887
1266,410,6.373941991199464,163.30114206736525,3.6878115665933766
1269,411,5.6267571291647185,163.26098366358562,3.8953491277294052
1272,412,5.0875809171553446,163.25367741772303,4.029058662869672
